divipola,annee,valeur,moran_local,p_simule,classe,municipio,departamento
44035,2022,0.697458972566589,0.18641139818219743,0.153,Non significatif,Albania,La Guajira
44078,2022,1.0310326642403387,0.11867238054951791,0.097,Non significatif,Barrancas,La Guajira
44090,2022,2.2322250332282367,-0.21673411519369018,0.205,Non significatif,Dibulla,La Guajira
44098,2022,0.2604292900462078,0.345175156403134,0.138,Non significatif,Distracción,La Guajira
44110,2022,0.9301207460998574,0.08594180847202883,0.256,Non significatif,El Molino,La Guajira
44279,2022,0.3701275144499733,0.3197146515094751,0.127,Non significatif,Fonseca,La Guajira
44378,2022,0.04250240158795934,0.37917551798503035,0.15,Non significatif,Hatonuevo,La Guajira
44420,2022,1.308534804065899,0.00017405906133068641,0.478,Non significatif,La Jagua del Pilar,La Guajira
44430,2022,1.0032013653782264,0.10752767219916902,0.141,Non significatif,Maicao,La Guajira
44560,2022,0.31668299478165646,0.26146221253714835,0.192,Non significatif,Manaure,La Guajira
44650,2022,0.756864698833533,0.1674881404566949,0.157,Non significatif,San Juan del Cesar,La Guajira
44847,2022,0.35896100680714993,0.31726785971756427,0.137,Non significatif,Uribia,La Guajira
44855,2022,1.046747708003281,0.06344338613313294,0.249,Non significatif,Urumita,La Guajira
44874,2022,0.8987695904435465,0.08916403452505287,0.263,Non significatif,Villanueva,La Guajira
47001,2022,1.0994562714687888,-0.043562851315845995,0.261,Non significatif,Santa Marta,Magdalena
47030,2022,1.1860546895787294,0.018431212080807415,0.384,Non significatif,Algarrobo,Magdalena
47053,2022,0.7749501462239806,-0.11918607895722404,0.231,Non significatif,Aracataca,Magdalena
47058,2022,0.5449482164268624,0.13532567481273888,0.314,Non significatif,Ariguaní,Magdalena
47161,2022,1.9021532911978685,-0.30451226000372983,0.011,Atypique,Cerro de San Antonio,Magdalena
47170,2022,1.7617500385101177,-0.16235794890476962,0.092,Non significatif,Chivolo,Magdalena
47189,2022,3.1988377402670687,-0.14809430105254376,0.439,Non significatif,Ciénaga,Magdalena
47205,2022,0.0,0.4901674492528435,0.101,Non significatif,Concordia,Magdalena
47245,2022,1.8554694958967823,0.1039762312058235,0.234,Non significatif,El Banco,Magdalena
47258,2022,0.529438323696698,0.29708953987065456,0.1,Non significatif,El Piñón,Magdalena
47268,2022,1.4249034552454407,0.02035224294735524,0.196,Non significatif,El Retén,Magdalena
47288,2022,0.637372563434337,0.0485485530168664,0.454,Non significatif,Fundación,Magdalena
47318,2022,2.1300193587050926,0.18396689137011935,0.207,Non significatif,Guamal,Magdalena
47460,2022,0.6710105532716828,0.16068623446729197,0.208,Non significatif,Nueva Granada,Magdalena
47541,2022,0.0,0.4428918381241549,0.124,Non significatif,Pedraza,Magdalena
47545,2022,0.2917874255459596,-0.1387821403282681,0.299,Non significatif,Pijiño del Carmen,Magdalena
47551,2022,1.7033983685522482,-0.012036516578340206,0.496,Non significatif,Pivijay,Magdalena
47555,2022,0.8633093089599988,0.09212975985948131,0.272,Non significatif,Plato,Magdalena
47570,2022,0.8235918267412264,-0.0937374636850462,0.256,Non significatif,Puebloviejo,Magdalena
47605,2022,2.1377185610514027,-0.3987436318635253,0.027,Atypique,Remolino,Magdalena
47660,2022,1.2166272284798325,-4.929732299241211e-05,0.47,Non significatif,Sabanas de San Ángel,Magdalena
47675,2022,0.4892786742161377,0.4511713280318615,0.018,Bas-Bas,Salamina,Magdalena
47692,2022,1.980305233003444,-0.030876556098820354,0.482,Non significatif,San Sebastián de Buenavista,Magdalena
47703,2022,0.0,0.0812840323505392,0.467,Non significatif,San Zenón,Magdalena
47707,2022,1.1134123581031858,0.07052049026612367,0.14,Non significatif,Santa Ana,Magdalena
47720,2022,0.33266940385814986,-0.012654661919777007,0.46,Non significatif,Santa Bárbara de Pinto,Magdalena
47745,2022,0.2911356629801765,0.504825946389056,0.033,Bas-Bas,Sitionuevo,Magdalena
47798,2022,0.4136910326909419,0.27825761040620883,0.14,Non significatif,Tenerife,Magdalena
47960,2022,0.1787889316232771,0.2732738054473104,0.219,Non significatif,Zapayán,Magdalena
47980,2022,1.6978204118676614,0.05143648260758315,0.292,Non significatif,Zona Bananera,Magdalena
50001,2022,0.34535618251715555,0.20929079374481097,0.247,Non significatif,Villavicencio,Meta
50006,2022,0.7592161223813982,0.1261319607799944,0.24,Non significatif,Acacías,Meta
50110,2022,0.9050873868743198,0.13056759274809707,0.141,Non significatif,Barranca de Upía,Meta
50124,2022,2.344779874575527,-0.1801806943755176,0.29,Non significatif,Cabuyaro,Meta
50150,2022,0.18170252505814694,-0.03784985923295608,0.433,Non significatif,Castilla la Nueva,Meta
50223,2022,0.949810755582813,-0.11376039483305744,0.163,Non significatif,Cubarral,Meta
50226,2022,0.7920937607809541,0.13380316034572318,0.206,Non significatif,Cumaral,Meta
50245,2022,1.3393393000376632,0.002810212951808473,0.005,Bas-Bas,El Calvario,Meta
50251,2022,2.559405125015808,0.28340843273155303,0.207,Non significatif,El Castillo,Meta
50270,2022,2.654174548521844,0.21135262520812526,0.278,Non significatif,El Dorado,Meta
50287,2022,1.9062917749223025,0.2671217998762603,0.061,Non significatif,Fuente de Oro,Meta
50313,2022,1.7168276571515055,0.14639642605985326,0.102,Non significatif,Granada,Meta
50318,2022,0.9770022387422096,0.025404209951730154,0.452,Non significatif,Guamal,Meta
50325,2022,4.1714817747082344,1.7888211327664731,0.027,Haut-Haut,Mapiripán,Meta
50330,2022,3.543893891611375,0.9653181227662434,0.074,Non significatif,Mesetas,Meta
50350,2022,3.1051351499444335,1.720366383132658,0.005,Haut-Haut,La Macarena,Meta
50370,2022,3.3622582930581935,1.3243160996203018,0.024,Haut-Haut,Uribe,Meta
50400,2022,2.336167986523823,0.18803545343436373,0.249,Non significatif,Lejanías,Meta
50450,2022,3.216628134922461,1.4846038311325993,0.006,Haut-Haut,Puerto Concordia,Meta
50568,2022,2.333650542055672,0.4169718285036758,0.079,Non significatif,Puerto Gaitán,Meta
50573,2022,2.147219975953871,0.05664866403293361,0.382,Non significatif,Puerto López,Meta
50577,2022,3.4539893640597468,1.0224204688756324,0.06,Non significatif,Puerto Lleras,Meta
50590,2022,2.8889608795866564,1.0349588015199997,0.022,Haut-Haut,Puerto Rico,Meta
50606,2022,1.0136799861459884,0.1244274318121228,0.097,Non significatif,Restrepo,Meta
50680,2022,1.612165608819828,-0.05459108256340963,0.252,Non significatif,San Carlos de Guaroa,Meta
50683,2022,1.6923590599557747,0.17485109351636402,0.06,Non significatif,San Juan de Arama,Meta
50686,2022,0.0,0.6417415363171286,0.033,Bas-Bas,San Juanito,Meta
50689,2022,2.0920818127214926,0.17124155577769673,0.215,Non significatif,San Martín,Meta
50711,2022,3.6031554634380343,1.3557792911658229,0.035,Haut-Haut,Vistahermosa,Meta
52001,2022,0.3264905622602908,0.15402655652835018,0.322,Non significatif,Pasto,Nariño
52019,2022,2.903539775734359,0.3604589710367792,0.208,Non significatif,Albán,Nariño
52022,2022,1.264425363935473,0.04134502246316044,0.019,Bas-Bas,Aldana,Nariño
52036,2022,1.7474725233556885,-0.11800006521970122,0.147,Non significatif,Ancuya,Nariño
52051,2022,0.7552978918712644,-0.06831662944606492,0.322,Non significatif,Arboleda,Nariño
52079,2022,4.389095680191756,2.279938607264955,0.011,Haut-Haut,Barbacoas,Nariño
52083,2022,1.9144983835198364,0.16016509507475563,0.179,Non significatif,Belén,Nariño
52110,2022,1.0984789704441908,-0.03537044436649703,0.296,Non significatif,Buesaco,Nariño
52203,2022,2.271893258182411,0.3903096872244139,0.081,Non significatif,Colón,Nariño
52207,2022,0.21589932286197244,-0.0295792808480739,0.441,Non significatif,Consacá,Nariño
52210,2022,0.0,0.585834828095644,0.061,Non significatif,Contadero,Nariño
52215,2022,1.4970388655931097,-0.04598238172344448,0.139,Non significatif,Córdoba,Nariño
52224,2022,0.0,0.5463147381077381,0.081,Non significatif,Cuaspud Carlosama,Nariño
52227,2022,1.33879973969746,-0.0014684035268982675,0.187,Non significatif,Cumbal,Nariño
52233,2022,4.562869838227608,1.5874128751132575,0.062,Non significatif,Cumbitara,Nariño
52240,2022,0.3201307153091553,0.033643569087567576,0.491,Non significatif,Chachagüí,Nariño
52250,2022,6.556133999054609,9.464055640713593,0.001,Haut-Haut,El Charco,Nariño
52254,2022,0.39227618026109345,0.1737366294939383,0.275,Non significatif,El Peñol,Nariño
52256,2022,3.5716182236185428,2.1134138932608373,0.003,Haut-Haut,El Rosario,Nariño
52258,2022,3.34726213179683,0.23915162744777396,0.324,Non significatif,El Tablón de Gómez,Nariño
52260,2022,1.3533348652176656,-0.0006255162167483762,0.438,Non significatif,El Tambo,Nariño
52287,2022,0.0,0.37766904491001524,0.158,Non significatif,Funes,Nariño
52317,2022,0.2548835170080885,0.4673515675126049,0.064,Non significatif,Guachucal,Nariño
52320,2022,0.4267588570495058,0.2459185064723624,0.174,Non significatif,Guaitarilla,Nariño
52323,2022,0.2794348516262686,0.41955975557068725,0.085,Non significatif,Gualmatán,Nariño
52352,2022,0.13040036220530077,0.5430428336575441,0.049,Bas-Bas,Iles,Nariño
52354,2022,0.5140450883710369,0.4138994314451209,0.026,Bas-Bas,Imués,Nariño
52356,2022,1.5922928336430944,-0.07672711551653642,0.135,Non significatif,Ipiales,Nariño
52378,2022,2.0436426681189683,0.19458191173373096,0.181,Non significatif,La Cruz,Nariño
52381,2022,0.39246405532369605,-0.0008982276343543134,0.48,Non significatif,La Florida,Nariño
52385,2022,2.20157075008347,0.4050675107410938,0.069,Non significatif,La Llanada,Nariño
52390,2022,6.781293415617175,9.91703359782436,0.001,Haut-Haut,La Tola,Nariño
52399,2022,1.2498884777884665,-0.012653492025794522,0.312,Non significatif,La Unión,Nariño
52405,2022,4.173999363271163,3.054618921712627,0.001,Haut-Haut,Leiva,Nariño
52411,2022,1.5650684474619327,-0.02502184366729703,0.371,Non significatif,Linares,Nariño
52418,2022,1.2557108748558965,-0.0868708906917833,0.002,Atypique,Los Andes,Nariño
52427,2022,5.495147487338741,7.441094725228689,0.001,Haut-Haut,Magüí,Nariño
52435,2022,3.6061676737088812,0.1154057984066898,0.417,Non significatif,Mallama,Nariño
52473,2022,4.4623669554304515,6.37072780557758,0.001,Haut-Haut,Mosquera,Nariño
52480,2022,3.2834431446252927,-0.4955719021097375,0.187,Non significatif,Nariño,Nariño
52490,2022,6.7306960788054635,9.921057463809559,0.001,Haut-Haut,Olaya Herrera,Nariño
52506,2022,0.5434633512895066,0.38147088746174374,0.033,Bas-Bas,Ospina,Nariño
52520,2022,3.8536406772630825,5.063054028574707,0.001,Haut-Haut,Francisco Pizarro,Nariño
52540,2022,4.858442407282252,1.2765120763780817,0.121,Non significatif,Policarpa,Nariño
52560,2022,0.7273944390104884,0.14337526786044522,0.213,Non significatif,Potosí,Nariño
52565,2022,0.9353169763527698,0.02312903074163639,0.455,Non significatif,Providencia,Nariño
52573,2022,1.01113951206648,0.10580166856721918,0.132,Non significatif,Puerres,Nariño
52585,2022,0.340807522511539,0.4381342050238088,0.059,Non significatif,Pupiales,Nariño
52612,2022,4.69064142711432,1.4642939956963028,0.081,Non significatif,Ricaurte,Nariño
52621,2022,6.707068645315623,8.815563883672139,0.001,Haut-Haut,Roberto Payán,Nariño
52678,2022,2.5982586067425855,0.14471894976081143,0.321,Non significatif,Samaniego,Nariño
52683,2022,1.558564159531836,0.009199775035774235,0.423,Non significatif,Sandoná,Nariño
52685,2022,2.8826076497334956,0.3875468586150596,0.201,Non significatif,San Bernardo,Nariño
52687,2022,0.565874290294249,0.20275609310754591,0.182,Non significatif,San Lorenzo,Nariño
52693,2022,2.3606646774439057,0.49123524437054367,0.071,Non significatif,San Pablo,Nariño
52694,2022,0.42651108525715226,-0.2430231033778158,0.193,Non significatif,San Pedro de Cartago,Nariño
52696,2022,5.676428655275332,9.419001384949304,0.001,Haut-Haut,Santa Bárbara,Nariño
52699,2022,2.063746911602794,0.15660583208404988,0.228,Non significatif,Santacruz,Nariño
52720,2022,0.0,0.48066066890947634,0.105,Non significatif,Sapuyes,Nariño
52786,2022,1.0324488459549854,0.07851506531866569,0.19,Non significatif,Taminango,Nariño
52788,2022,0.9151696002672765,0.2155752802248078,0.027,Bas-Bas,Tangua,Nariño
52835,2022,4.780216110387582,5.61369702281442,0.001,Haut-Haut,San Andrés de Tumaco,Nariño
52838,2022,0.2865209482437942,0.40358518235024654,0.093,Non significatif,Túquerres,Nariño
52885,2022,0.0,0.48957647578005625,0.099,Non significatif,Yacuanquer,Nariño
54001,2022,1.4074694330893902,0.039077042828408674,0.037,Haut-Haut,San José de Cúcuta,Norte de Santander
54003,2022,2.8935832660958276,0.3884027577815304,0.204,Non significatif,Ábrego,Norte de Santander
54051,2022,0.9909784075108725,0.06276379074383445,0.28,Non significatif,Arboledas,Norte de Santander
54099,2022,0.32480103686809153,0.2738795467430447,0.171,Non significatif,Bochalema,Norte de Santander
54109,2022,3.185245010433427,0.11988828730092707,0.389,Non significatif,Bucarasica,Norte de Santander
54125,2022,0.32745015023725843,0.4105633423344214,0.075,Non significatif,Cácota,Norte de Santander
54128,2022,0.5004904470115227,0.049314234490880605,0.453,Non significatif,Cáchira,Norte de Santander
54172,2022,0.8672960917725672,0.18783081518024072,0.081,Non significatif,Chinácota,Norte de Santander
54174,2022,1.2748715108103488,0.006708504598379224,0.398,Non significatif,Chitagá,Norte de Santander
54206,2022,5.312751622745078,6.062564585078991,0.001,Haut-Haut,Convención,Norte de Santander
54223,2022,0.11455981849718869,0.5437499867979542,0.053,Non significatif,Cucutilla,Norte de Santander
54239,2022,1.2583775016961953,0.023914867853361346,0.161,Non significatif,Durania,Norte de Santander
54245,2022,3.3192151620183883,2.659536462834232,0.001,Haut-Haut,El Carmen,Norte de Santander
54250,2022,5.435476075719209,7.795729986382957,0.001,Haut-Haut,El Tarra,Norte de Santander
54261,2022,2.7648830572135954,-0.31283919257205756,0.234,Non significatif,El Zulia,Norte de Santander
54313,2022,0.7981457212413633,0.12886610054196979,0.216,Non significatif,Gramalote,Norte de Santander
54344,2022,5.618212204368542,4.927539978627719,0.001,Haut-Haut,Hacarí,Norte de Santander
54347,2022,0.3894913562582593,0.32982509879160754,0.113,Non significatif,Herrán,Norte de Santander
54377,2022,1.1833427328977897,0.010318836703611745,0.443,Non significatif,Labateca,Norte de Santander
54385,2022,1.4638590420940023,-0.02031255918156499,0.3,Non significatif,La Esperanza,Norte de Santander
54398,2022,4.113149415378946,3.393408053184863,0.001,Haut-Haut,La Playa,Norte de Santander
54405,2022,0.3526385559910476,-0.009485558677864717,0.465,Non significatif,Los Patios,Norte de Santander
54418,2022,0.0,0.08467791137554034,0.445,Non significatif,Lourdes,Norte de Santander
54480,2022,0.0,0.6448613758152777,0.036,Bas-Bas,Mutiscua,Norte de Santander
54498,2022,2.0651001195338115,0.382858465506551,0.052,Non significatif,Ocaña,Norte de Santander
54518,2022,0.420456800363959,0.4175625345757447,0.049,Bas-Bas,Pamplona,Norte de Santander
54520,2022,0.0,0.5490511103126503,0.074,Non significatif,Pamplonita,Norte de Santander
54553,2022,5.298132093294971,1.0752174278737407,0.185,Non significatif,Puerto Santander,Norte de Santander
54599,2022,1.2139782339331742,0.03846547591122363,0.145,Non significatif,Ragonvalia,Norte de Santander
54660,2022,1.8445630685863645,-0.16307915731597905,0.124,Non significatif,Salazar,Norte de Santander
54670,2022,6.30855426044203,6.236479879729764,0.001,Haut-Haut,San Calixto,Norte de Santander
54673,2022,2.0331913720002226,-0.1745827205248375,0.195,Non significatif,San Cayetano,Norte de Santander
54680,2022,0.0,0.09378639364113224,0.432,Non significatif,Santiago,Norte de Santander
54720,2022,3.5802756184732045,1.2409321429648712,0.049,Haut-Haut,Sardinata,Norte de Santander
54743,2022,0.5652705907786902,0.4417850545798139,0.008,Bas-Bas,Silos,Norte de Santander
54800,2022,5.865904981951952,7.520923374624429,0.001,Haut-Haut,Teorama,Norte de Santander
54810,2022,5.0923161022074,7.255976477364549,0.001,Haut-Haut,Tibú,Norte de Santander
54820,2022,3.585169479172626,-0.16664214293160806,0.437,Non significatif,Toledo,Norte de Santander
54871,2022,0.18270404721547873,-0.20616778430790114,0.255,Non significatif,Villa Caro,Norte de Santander
54874,2022,1.4557227035772695,-0.009851951476784115,0.417,Non significatif,Villa del Rosario,Norte de Santander
63001,2022,0.13656736476800863,0.6486873279671374,0.012,Bas-Bas,Armenia,Quindio
63111,2022,0.0,0.6426249970926777,0.036,Bas-Bas,Buenavista,Quindio
63130,2022,0.025331063365088547,0.6954260753813877,0.018,Bas-Bas,Calarcá,Quindio
63190,2022,0.0,0.7821536006190036,0.006,Bas-Bas,Circasia,Quindio
63212,2022,0.4775127937892357,0.4056187396453979,0.039,Bas-Bas,Córdoba,Quindio
63272,2022,0.0,0.7028481696371469,0.019,Bas-Bas,Filandia,Quindio
63302,2022,0.0,0.20500673068114664,0.329,Non significatif,Génova,Quindio
63401,2022,0.16307198273833756,0.5415913950690359,0.046,Bas-Bas,La Tebaida,Quindio
63470,2022,0.0,0.490779908899995,0.103,Non significatif,Montenegro,Quindio
63548,2022,0.0,0.6620716413127413,0.03,Bas-Bas,Pijao,Quindio
63594,2022,0.0,0.7014376797481865,0.02,Bas-Bas,Quimbaya,Quindio
63690,2022,0.0,0.62240580651889,0.043,Bas-Bas,Salento,Quindio
66001,2022,0.12473954603371791,0.5897559185112833,0.031,Bas-Bas,Pereira,Risaralda
66045,2022,0.07891325301865593,0.5379680336810295,0.065,Non significatif,Apía,Risaralda
66075,2022,0.0,0.420100098922515,0.142,Non significatif,Balboa,Risaralda
66088,2022,0.03908461801244818,0.3675680053382511,0.169,Non significatif,Belén de Umbría,Risaralda
66170,2022,0.1200032183646481,0.6468522713159517,0.017,Bas-Bas,Dosquebradas,Risaralda
66318,2022,1.0643095110113718,0.06987915808183467,0.21,Non significatif,Guática,Risaralda
66383,2022,0.4995872854825069,0.3158431950326996,0.1,Non significatif,La Celia,Risaralda
66400,2022,0.2717735969687289,0.38817633599523976,0.107,Non significatif,La Virginia,Risaralda
66440,2022,0.44718655791734513,0.4285757240144963,0.037,Bas-Bas,Marsella,Risaralda
66456,2022,2.445398503479063,0.3105243746054481,0.173,Non significatif,Mistrató,Risaralda
66572,2022,4.304835851961412,0.20128127591500014,0.374,Non significatif,Pueblo Rico,Risaralda
66594,2022,0.5407369589461525,0.3195514994378877,0.082,Non significatif,Quinchía,Risaralda
66682,2022,0.19281533255702563,0.6614929622445302,0.008,Bas-Bas,Santa Rosa de Cabal,Risaralda
66687,2022,0.07750190923932451,0.4262598481483062,0.125,Non significatif,Santuario,Risaralda
68001,2022,0.10332713623638512,0.6766279603684592,0.009,Bas-Bas,Bucaramanga,Santander
68013,2022,1.6842659828047064,-0.17639867264443462,0.02,Atypique,Aguada,Santander
68020,2022,0.0,0.723911389396759,0.01,Bas-Bas,Albania,Santander
68051,2022,0.0,0.7284095075827335,0.009,Bas-Bas,Aratoca,Santander
68077,2022,0.17688553065941115,0.6959906157553963,0.001,Bas-Bas,Barbosa,Santander
68079,2022,0.0,0.7937399948352176,0.004,Bas-Bas,Barichara,Santander
68081,2022,1.1922808511931782,-0.0177765388230941,0.315,Non significatif,Barrancabermeja,Santander
68092,2022,0.6042037361192163,0.34663380070399014,0.038,Bas-Bas,Betulia,Santander
68101,2022,0.26330581341612463,0.36807683328281693,0.12,Non significatif,Bolívar,Santander
68121,2022,0.0,0.7776121150255672,0.004,Bas-Bas,Cabrera,Santander
68132,2022,0.0,0.6383124731602965,0.033,Bas-Bas,California,Santander
68147,2022,0.0,0.5943418287302762,0.053,Non significatif,Capitanejo,Santander
68152,2022,0.0,0.5300514915576763,0.086,Non significatif,Carcasí,Santander
68160,2022,0.0,0.7670283447821606,0.006,Bas-Bas,Cepitá,Santander
68162,2022,0.5332583233147911,0.3853734455131101,0.033,Bas-Bas,Cerrito,Santander
68167,2022,0.0,0.7785180882747426,0.004,Bas-Bas,Charalá,Santander
68169,2022,0.0,0.7661477724605724,0.006,Bas-Bas,Charta,Santander
68176,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Chima,Santander
68179,2022,0.0,0.7360558587918413,0.008,Bas-Bas,Chipatá,Santander
68190,2022,0.9482963089516214,0.07720546187503388,0.277,Non significatif,Cimitarra,Santander
68207,2022,0.0,0.6629520642211691,0.026,Bas-Bas,Concepción,Santander
68209,2022,0.0,0.7539692824261475,0.008,Bas-Bas,Confines,Santander
